t_zcr_mean,t_zcr_median,t_zcr_std,t_zcr_stdbymean,t_zcr_max,t_zcr_min,t_energy_mean,t_energy_median,t_energy_std,t_energy_stdbymean,t_energy_max,t_energy_min,t_entropy_mean,t_entropy_median,t_entropy_std,t_entropy_stdbymean,t_entropy_max,t_entropy_min,f_centroid_mean,f_centroid_median,f_centroid_std,f_centroid_stdbymean,f_centroid_max,f_centroid_min,f_spread_mean,f_spread_median,f_spread_std,f_spread_stdbymean,f_spread_max,f_spread_min,f_entropy_mean,f_entropy_median,f_entropy_std,f_entropy_stdbymean,f_entropy_max,f_entropy_min,f_flux_mean,f_flux_median,f_flux_std,f_flux_stdbymean,f_flux_max,f_flux_min,f_rolloff_mean,f_rolloff_median,f_rolloff_std,f_rolloff_stdbymean,f_rolloff_max,f_rolloff_min,f_mfcc1_mean,f_mfcc1_median,f_mfcc1_std,f_mfcc1_stdbymean,f_mfcc1_max,f_mfcc1_min,f_mfcc2_mean,f_mfcc2_median,f_mfcc2_std,f_mfcc2_stdbymean,f_mfcc2_max,f_mfcc2_min,f_mfcc3_mean,f_mfcc3_median,f_mfcc3_std,f_mfcc3_stdbymean,f_mfcc3_max,f_mfcc3_min,f_mfcc4_mean,f_mfcc4_median,f_mfcc4_std,f_mfcc4_stdbymean,f_mfcc4_max,f_mfcc4_min,f_mfcc5_mean,f_mfcc5_median,f_mfcc5_std,f_mfcc5_stdbymean,f_mfcc5_max,f_mfcc5_min,f_mfcc6_mean,f_mfcc6_median,f_mfcc6_std,f_mfcc6_stdbymean,f_mfcc6_max,f_mfcc6_min,f_mfcc7_mean,f_mfcc7_median,f_mfcc7_std,f_mfcc7_stdbymean,f_mfcc7_max,f_mfcc7_min,f_mfcc8_mean,f_mfcc8_median,f_mfcc8_std,f_mfcc8_stdbymean,f_mfcc8_max,f_mfcc8_min,f_mfcc9_mean,f_mfcc9_median,f_mfcc9_std,f_mfcc9_stdbymean,f_mfcc9_max,f_mfcc9_min,f_mfcc10_mean,f_mfcc10_median,f_mfcc10_std,f_mfcc10_stdbymean,f_mfcc10_max,f_mfcc10_min,f_mfcc11_mean,f_mfcc11_median,f_mfcc11_std,f_mfcc11_stdbymean,f_mfcc11_max,f_mfcc11_min,f_mfcc12_mean,f_mfcc12_median,f_mfcc12_std,f_mfcc12_stdbymean,f_mfcc12_max,f_mfcc12_min,f_mfcc13_mean,f_mfcc13_median,f_mfcc13_std,f_mfcc13_stdbymean,f_mfcc13_max,f_mfcc13_min,f_hratio_mean,f_hratio_median,f_hratio_std,f_hratio_stdbymean,f_hratio_max,f_hratio_min,f_fundamental_mean,f_fundamental_median,f_fundamental_std,f_fundamental_stdbymean,f_fundamental_max,f_fundamental_min,f_chrvec1_mean,f_chrvec1_median,f_chrvec1_std,f_chrvec1_stdbymean,f_chrvec1_max,f_chrvec1_min,f_chrvec2_mean,f_chrvec2_median,f_chrvec2_std,f_chrvec2_stdbymean,f_chrvec2_max,f_chrvec2_min,f_chrvec3_mean,f_chrvec3_median,f_chrvec3_std,f_chrvec3_stdbymean,f_chrvec3_max,f_chrvec3_min,f_chrvec4_mean,f_chrvec4_median,f_chrvec4_std,f_chrvec4_stdbymean,f_chrvec4_max,f_chrvec4_min,f_chrvec5_mean,f_chrvec5_median,f_chrvec5_std,f_chrvec5_stdbymean,f_chrvec5_max,f_chrvec5_min,f_chrvec6_mean,f_chrvec6_median,f_chrvec6_std,f_chrvec6_stdbymean,f_chrvec6_max,f_chrvec6_min,f_chrvec7_mean,f_chrvec7_median,f_chrvec7_std,f_chrvec7_stdbymean,f_chrvec7_max,f_chrvec7_min,f_chrvec8_mean,f_chrvec8_median,f_chrvec8_std,f_chrvec8_stdbymean,f_chrvec8_max,f_chrvec8_min,f_chrvec9_mean,f_chrvec9_median,f_chrvec9_std,f_chrvec9_stdbymean,f_chrvec9_max,f_chrvec9_min,f_chrvec10_mean,f_chrvec10_median,f_chrvec10_std,f_chrvec10_stdbymean,f_chrvec10_max,f_chrvec10_min,f_chrvec11_mean,f_chrvec11_median,f_chrvec11_std,f_chrvec11_stdbymean,f_chrvec11_max,f_chrvec11_min,f_chrvec12_mean,f_chrvec12_median,f_chrvec12_std,f_chrvec12_stdbymean,f_chrvec12_max,f_chrvec12_min,f_persistence_mean,f_persistence_median,f_persistence_std,f_persistence_stdbymean,f_persistence_max,f_persistence_min,label
0.04179,0.011869,1.8069,0.15765,0.16752,0.77566,0.0073155,0.13841,-35.731,-9.2966,-5.0269,0.59274,2.6667,3.0522,1.3835,-0.70392,-1.0098,0.321,1.4135,2.0116,1.4063,0.22714,491.76,2.3455,1.2409,4.3613,0,1.6525,6.6492,0,8.3652,3.9197,0.29158,9.8289,2.6495,161.85,0.04233,0.0095601,1.8775,0.12679,0.14208,0.56041,0.0069525,0.089773,-31.085,-8.6244,-4.6922,0.56779,2.4271,2.8282,1.3211,-0.62999,-0.95987,0.29619,1.3294,1.8752,1.3029,0.22065,369.88,0.89363,0,2.368,0,0,6.2355,0,6.6685,2.4541,0,9.8471,2.5468,153.65,0.013246,0.010676,0.45643,0.075672,0.056555,0.56198,0.0028264,0.10957,9.1905,1.8028,0.95021,0.38376,0.68668,0.60623,0.41129,0.27634,0.40043,0.24139,0.39693,0.42083,0.36855,0.10189,378.42,3.0848,2.1289,5.519,0,2.5873,6.2256,0,8.8985,4.6204,0.92207,3.974,2.459,19.922,0.7316,1.6298,0.95856,0.61564,0.55168,0.70921,0.70303,0.73668,-0.46742,-0.44873,-0.45827,0.87752,0.49323,0.46547,0.55753,-0.64274,-0.63624,0.9574,0.52229,0.47043,0.51711,0.35151,0.62071,1.761,1.3218,1.8086,0,1.4553,1.461,0,0.80739,0.97714,0.79057,0.8032,0.46866,0.45009,0.058807,0.030167,2.2854,0.29566,0.2642,1.8318,0.011984,0.375,-29.159,-7.245,-4.0168,1.2399,3.7243,3.955,2.0833,-0.37857,-0.35813,0.8025,2.0252,2.6415,1.969,0.36991,1141.6,7.7008,5.5199,14.926,0,6.3506,15.112,0,20.674,11.646,2.9158,16.273,6.3675,199.11,0.015909,5.4838e-05,0.75323,0.08751,0.11689,0.27005,0.0028452,0.059091,-52.623,-11.808,-6.4245,0.096924,1.945,2.4898,0.89978,-1.2116,-1.5513,-0.0025115,0.94772,1.5291,1.0157,0.067159,48.246,0,0,0,0,0,0,0,0,0,0,2.6105,0,142.49,1
0.039148,0.0087695,1.6801,0.1318,0.14697,0.60342,0.0068333,0.099432,-31.076,-8.3139,-4.4749,0.53814,2.3523,2.6419,1.248,-0.59452,-0.8253,0.28954,1.234,1.8037,1.2371,0.36394,513.28,1.7693,1.7703,3.4837,0,0.93184,6.2774,0,10.375,1.8117,0.5434,7.7217,1.7354,145.68,0.040909,0.0045964,1.8132,0.12815,0.14646,0.54791,0.0063589,0.092614,-31.599,-8.6996,-4.6976,0.55789,2.4161,2.7493,1.2503,-0.63096,-0.76472,0.26747,1.3178,1.8664,1.2748,0.27911,470.63,0.42178,0.71979,2.0724,0,0,6.2371,0,10.73,0,0,7.5708,2.0714,153.92,0.013133,0.0084502,0.46695,0.028705,0.021633,0.25959,0.0035374,0.041934,4.3717,1.1236,0.79192,0.32172,0.44765,0.57266,0.3425,0.23604,0.28077,0.17808,0.31631,0.32928,0.27744,0.43938,386.56,2.6125,2.4644,4.1485,0,2.2772,5.7154,0,8.0082,3.6307,1.1459,4.1148,1.8381,23.337,0.30131,0.78306,0.22339,0.19196,0.14249,0.32956,0.35409,0.29771,-0.11814,-0.10207,-0.13283,0.4503,0.14319,0.16441,0.19933,-0.29514,-0.25083,0.48659,0.19335,0.13901,0.16744,0.71158,0.63539,1.1965,1.1515,0.93183,0,1.8528,0.69282,0,0.6667,1.5331,0.52716,0.43279,0.6179,0.12375,0.054261,0.0262,2.1023,0.18107,0.17373,1.1002,0.013967,0.18182,-21.11,-5.3104,-2.5086,1.0763,2.8278,3.309,1.7174,-0.1314,-0.30172,0.60139,1.5721,2.1207,1.5727,1.505,1200.9,6.763,6.632,12.179,0,6.3881,14.972,0,19.803,10.211,2.7684,14.251,3.7065,157.41,0.012784,1.6236e-05,0.5582,0.083059,0.10147,0.29334,0.0019522,0.046591,-34.755,-8.9759,-5.0789,0.068998,1.2694,1.3488,0.53278,-0.90488,-1.1886,0.046289,0.53682,1.0276,0.64706,0.040146,70.513,0,0,0,0,0,0,0,0,0,0,1.3739,0,83.183,1
0.054062,0.0064513,1.6375,0.1636,0.15986,1.0403,0.0061603,0.1667,-32.961,-8.8489,-4.3893,0.33114,2.4633,2.7206,1.1785,-0.61118,-0.80136,0.30027,1.372,1.7232,1.2628,0.19257,432.8,3.5744,1.0493,2.7993,0,0.66962,5.0781,0,5.7949,3.3757,1.166,5.0273,1.5856,141.68,0.058097,0.0041521,1.8812,0.14773,0.14863,0.91607,0.0058315,0.14489,-31.68,-9.0169,-4.4561,0.2737,2.4305,2.735,1.1851,-0.57968,-0.835,0.26779,1.3503,1.7018,1.3074,0.19156,380.97,2.9864,0,1.5141,0,0,5.1696,0,2.7893,1.5745,0,4.0194,0,150.08,0.023325,0.0085022,0.49298,0.071568,0.05799,0.5763,0.0035846,0.10617,11.16,2.6774,1.3538,0.36874,0.89565,0.93476,0.51756,0.28309,0.38898,0.29527,0.51716,0.63016,0.46824,0.11687,388.16,3.8118,2.0286,3.7257,0,1.2838,4.753,0,6.4915,4.2004,2.0479,3.9859,2.6732,38.941,0.88335,1.64,0.90627,0.74082,0.72849,0.79461,1.162,0.81938,-0.69245,-0.68064,-0.68662,1.3162,0.71559,0.71399,0.79191,-0.84264,-0.81327,1.235,0.73864,0.7275,0.73795,0.49511,0.6822,0.88168,1.7389,1.0456,0,1.1995,0.7024,0,0.83251,0.96753,0.43911,1.1555,1.5222,0.70889,0.083807,0.026798,1.9794,0.28435,0.26009,2.1114,0.013435,0.36364,-20.999,-5.4342,-2.6541,1.0689,3.7275,3.9201,1.8772,-0.25001,-0.20805,0.83655,2.1327,2.5517,1.8839,0.42185,1128.9,9.8739,5.4278,10.471,0,3.2613,12.354,0,15.514,10.823,4.8975,12.01,6.5705,182.63,0.02017,1.8742e-05,0.60824,0.08697,0.095429,0.46437,0.0017533,0.065909,-51.914,-12.128,-6.0954,-0.11443,1.3057,1.5042,0.39849,-1.0692,-1.2888,-0.1186,0.67901,0.86502,0.63887,0.05433,25.057,0,0,0,0,0,0,0,0,0,0,0.59791,0,78.421,1
0.043835,0.0097177,1.7346,0.1462,0.15414,0.76952,0.0071219,0.12545,-32.091,-8.8154,-4.4568,0.51004,2.3883,2.8151,1.2723,-0.61539,-0.91002,0.28353,1.3077,1.9021,1.3151,0.27506,523.53,3.3278,1.3013,3.2474,0,1.0864,6.4118,0,8.6517,2.6167,0.48398,6.9018,1.2191,149.58,0.043324,0.0040467,1.7874,0.13903,0.1476,0.76117,0.0063232,0.11989,-31.867,-8.797,-4.4461,0.47619,2.3637,2.8103,1.2632,-0.57259,-0.87283,0.2696,1.3063,1.9312,1.3275,0.24011,423.32,2.2263,0,2.4478,0,0,7.3397,0,7.5643,0,0,7.1007,0.40721,151.51,0.010672,0.010979,0.32055,0.025123,0.014714,0.28785,0.0034149,0.049139,1.3405,0.26725,0.34254,0.27294,0.27844,0.2976,0.25632,0.24574,0.28851,0.22051,0.22617,0.23891,0.26633,0.17051,385.46,3.7151,2.7373,3.6589,0,2.1738,5.2854,0,8.5303,4.8752,1.5305,3.9394,1.5815,7.1454,0.24437,0.78264,0.15233,0.13392,0.079539,0.27158,0.34681,0.23858,-0.030717,-0.022822,-0.058287,0.39461,0.087549,0.078577,0.14961,-0.30103,-0.23663,0.62194,0.12976,0.094122,0.15368,0.53616,0.6443,0.87869,1.7401,0.94333,0,1.6808,0.64487,0,0.79057,1.7135,1.5811,0.43091,0.32431,0.037374,0.061648,0.03121,2.0214,0.19388,0.17807,1.2633,0.014342,0.21818,-30.433,-8.4326,-4.0385,0.88682,2.839,3.3501,1.6924,-0.30721,-0.51131,0.65059,1.7651,2.2062,1.6543,0.6495,1170.8,8.528,7.2488,10.309,0,6.1583,13.102,0,21.407,14.15,4.8398,13.072,3.8871,156.94,0.028125,0.0011385,0.94028,0.12148,0.1381,0.38906,0.0021449,0.070455,-34.199,-9.3232,-5.0685,0.14097,1.9248,2.3589,0.86166,-1.024,-1.3577,-0.10224,0.97385,1.4548,0.77855,0.12249,85.497,0,0,0,0,0,0,0,0,0,0,1.3103,0,135.69,1
0.043324,0.011065,1.7073,0.15561,0.16374,0.80644,0.0070549,0.14545,-33.718,-8.9789,-4.7754,0.55229,2.5982,2.8485,1.2108,-0.72152,-0.83745,0.32656,1.3629,1.9266,1.2795,0.24612,631.19,1.6296,2.2752,3.7438,0,1.005,4.2955,0,9.7412,1.7086,0.049829,8.152,2.0322,153.41,0.046023,0.0061332,1.8282,0.12952,0.1448,0.56699,0.00609,0.092614,-30.994,-8.8266,-4.6825,0.50967,2.525,2.8044,1.1421,-0.68894,-0.74179,0.26797,1.2793,1.8263,1.2866,0.25932,573.22,0.51953,0.97002,2.5475,0,0,0,0,7.1929,0,0,8.2419,1.0025,153.96,0.017937,0.012351,0.57449,0.073755,0.063391,0.59862,0.0043485,0.11895,11.542,2.8556,1.5678,0.44694,0.94624,0.97406,0.52056,0.31295,0.42953,0.30797,0.56188,0.64074,0.50887,0.13365,431.19,2.6352,3.0886,4.0236,0,2.2065,6.0926,0,8.5994,3.5926,0.15757,4.5583,2.3658,43.732,0.80315,1.535,0.88714,0.62652,0.6065,0.77788,0.93157,0.7724,-0.55968,-0.5606,-0.5752,1.0152,0.58661,0.59179,0.66064,-0.66899,-0.72731,1.1225,0.63009,0.58187,0.63268,0.41192,0.52474,1.3743,1.5899,0.86131,0,2.5836,1.6126,0,0.68647,2.4988,0.79057,0.84645,0.59705,0.55597,0.064205,0.032008,2.5365,0.27878,0.26433,1.8424,0.016673,0.375,-20.873,-5.4741,-2.6727,1.3177,3.7572,4.0556,1.9991,-0.34223,-0.29058,0.93451,2.2293,2.7676,1.8827,0.43061,1174.1,7.8694,8.2761,11.305,0,6.2403,15.451,0,22.117,10.386,0.49829,15.015,5.1578,200.38,0.01733,4.0926e-05,0.9808,0.082088,0.095786,0.2062,0.0024772,0.040909,-50.937,-12.341,-6.6428,-0.10426,1.3544,1.4869,0.48737,-1.2659,-1.557,0.00018549,0.61463,1.1263,0.60264,0.046182,69.182,0,0,0,0,0,0,0,0,0,0,0.58308,0,92.559,1
0.042102,0.012028,1.6593,0.15198,0.16135,0.78563,0.0056377,0.13466,-33.266,-8.9716,-4.6593,0.6022,2.4863,2.7948,1.2799,-0.66135,-0.95688,0.30124,1.3917,1.8999,1.308,0.2111,580.93,2.345,2.0238,3.3057,0,1.2473,5.4897,0,8.8052,4.2392,0.25424,6.8453,1.9751,151.59,0.041619,0.0063432,1.8153,0.13495,0.14948,0.62065,0.0055115,0.1,-31.716,-8.6966,-4.5473,0.60203,2.432,2.7098,1.2448,-0.63106,-0.97141,0.29374,1.3628,1.8652,1.237,0.22549,551.43,0.92027,0.64845,2.235,0,0,5.0412,0,8.1704,2.696,0,7.6688,2.0972,152.19,0.014033,0.012982,0.41046,0.061217,0.040519,0.53365,0.0023011,0.1013,5.9505,1.1398,0.76707,0.30791,0.55774,0.5096,0.3474,0.24729,0.31418,0.17649,0.33307,0.31645,0.27815,0.11876,432.96,3.1552,2.9545,3.9074,0,2.6531,5.0557,0,8.3221,4.988,0.67019,5.0342,1.6048,14.241,1.0908,1.7526,0.99502,0.97547,0.91201,1.1048,1.086,1.1067,-0.83071,-0.81643,-0.85149,1.1738,0.88405,0.86529,0.94496,-1.0236,-0.9959,1.2219,0.90764,0.85259,0.88882,0.46713,0.58699,0.99753,1.1718,0.88856,0,1.7874,0.70173,0,0.75637,0.98623,1.4207,1.343,0.66186,0.83212,0.063352,0.035309,2.05,0.29812,0.258,2.0178,0.0090667,0.375,-29.761,-8.1673,-3.98,1.1464,3.664,3.9164,1.9927,-0.33955,-0.48397,0.59339,2.1423,2.6372,1.915,0.40409,1140.7,8.739,8.0024,11.572,0,7.9193,12.436,0,22.495,12.543,2.111,14.056,3.9688,176.76,0.017614,2.6876e-05,0.84123,0.10802,0.12984,0.36531,0.0013408,0.063636,-48.802,-11.847,-6.4489,0.17246,1.9346,2.2494,0.84265,-1.1297,-1.4915,0.0401,1.0392,1.6189,1.0642,0.035432,49.327,0,0,0,0,0,0,0,0,0,0,1.081,0,130.8,1
0.042273,0.012201,1.6471,0.1355,0.14854,0.64288,0.006811,0.1083,-30.661,-8.4405,-4.5646,0.51745,2.4092,2.7634,1.2048,-0.67754,-0.88208,0.29192,1.2418,1.8006,1.2237,0.5275,429.45,1.56,1.4345,3.5726,0,0.20306,6.7152,0,8.5197,2.0579,0.1191,8.299,0.78455,144.7,0.038352,0.0063545,1.7284,0.12965,0.14884,0.60017,0.0073179,0.095455,-31.553,-8.7266,-4.6461,0.51518,2.5284,2.8281,1.2659,-0.62851,-0.85303,0.26542,1.3226,1.8312,1.2526,0.21922,354.69,0.50796,0,2.3288,0,0,8.7254,0,10.087,0,0,8.8476,0,152.22,0.011751,0.011089,0.3476,0.04138,0.037234,0.32126,0.002743,0.053512,4.4772,1.0895,0.67638,0.26582,0.44789,0.50122,0.37427,0.25193,0.34718,0.25024,0.31384,0.3125,0.26735,1.0175,337.47,2.5538,2.2966,4.3934,0,0.64213,5.743,0,7.474,4.2937,0.37664,4.045,1.7133,18.66,0.29045,0.82401,0.19672,0.21825,0.1768,0.35607,0.30862,0.3285,-0.10537,-0.10561,-0.12063,0.47008,0.15044,0.14487,0.24194,-0.29464,-0.2979,0.74705,0.19733,0.14083,0.17479,0.93333,0.6422,1.3413,1.3208,0.94191,0,0.79057,0.65719,0,0.76155,1.7785,0.79057,0.37819,1.099,0.10907,0.063636,0.030478,2.0901,0.18627,0.18026,1.1858,0.010778,0.20114,-18.979,-5.676,-2.9675,0.99597,2.9461,3.3051,1.766,-0.29133,-0.32558,0.72796,1.6292,2.1736,1.5919,3.3272,1054.8,6.3699,6.0902,13.398,0,2.0306,13.901,0,20.007,11.037,1.191,13.38,4.5452,156.96,0.029545,0.0019737,1.0469,0.05581,0.070616,0.1617,0.0017222,0.0375,-33.768,-9.2847,-5.3772,0.095309,1.481,1.63,0.5384,-1.143,-1.5077,-0.099201,0.56913,1.0859,0.65197,0.1124,72.524,0,0,0,0,0,0,0,0,0,0,0.92344,0,97.205,1
0.038892,0.011173,1.562,0.13721,0.15248,0.65361,0.006895,0.10875,-32.208,-8.6885,-4.6274,0.59972,2.4333,2.6891,1.2778,-0.59458,-0.92132,0.27447,1.3564,1.8207,1.2594,0.22602,460.66,2.0294,1.8432,2.5882,0,1.7383,4.292,0,9.7379,2.5496,0,6.9155,2.4112,149.44,0.031392,0.0018007,1.2902,0.12758,0.14702,0.5325,0.0057379,0.081818,-31.412,-8.5155,-4.5697,0.5504,2.3193,2.5825,1.1902,-0.58667,-0.80069,0.24448,1.3249,1.7136,1.2188,0.16205,374.32,1.594,1.1164,0.77021,0,0,3.0683,0,5.5825,2.0455,0,5.3408,3.3143,145.36,0.016099,0.014248,0.59618,0.073738,0.069033,0.51599,0.0042088,0.084383,12.706,3.2427,1.7647,0.45197,1.1284,1.0778,0.61588,0.4006,0.51871,0.20484,0.61213,0.8055,0.57961,0.14294,389.92,2.7814,3.1355,3.8801,0,3.3292,4.8398,0,9.0754,2.9163,0,5.3172,1.933,52.261,0.84274,1.424,0.8927,0.62735,0.59671,0.80583,0.79986,0.7918,-0.55019,-0.54404,-0.55655,0.85871,0.5959,0.58343,0.6397,-0.80026,-0.71145,0.92676,0.60788,0.59432,0.61916,0.53655,0.71913,1.3771,2.3806,1.264,0,2.1906,0.87353,0,1.5233,2.5349,0,0.9694,0.39809,0.5414,0.063636,0.031647,2.5249,0.23745,0.2327,1.5408,0.015339,0.27045,-19.832,-5.4403,-2.8179,1.2705,3.7434,4.0208,2.1537,-0.079575,-0.34141,0.64141,2.1706,2.8496,1.9937,0.48089,1043,7.4567,9.3694,10.557,0,9.0431,12.751,0,24.737,10.03,0,15.585,4.7984,206.17,0.022159,0.00017448,1.0431,0.061093,0.07959,0.15972,0.0025994,0.040909,-47.214,-12.05,-6.6224,0.022143,1.2899,1.5251,0.61387,-1.0885,-1.7619,0.015438,0.70271,1.0345,0.59007,0.093787,68.364,0,0,0,0,0,0,0,0,0,0,1.2152,0,97.092,1
0.041392,0.012579,1.7084,0.15056,0.16293,0.73942,0.0068543,0.12841,-34.009,-9.2038,-4.9564,0.61249,2.6102,2.9902,1.2511,-0.65749,-0.91864,0.31638,1.3395,1.9838,1.3852,0.32076,509.74,2.1249,1.7494,3.383,0,0.78307,4.7259,0,7.6562,3.6054,0.52513,8.9999,1.5148,158.24,0.04233,0.010259,1.7509,0.12725,0.14433,0.51919,0.0064063,0.089205,-31.067,-8.7271,-4.7424,0.57035,2.4349,2.8368,1.1655,-0.65521,-0.82047,0.34009,1.2618,1.8648,1.2888,0.25217,448.34,1.3133,0.36233,1.2413,0,0,2.7898,0,3.8911,0.73233,0,8.8716,0,153.65,0.014627,0.010539,0.54182,0.069168,0.058154,0.55267,0.0034234,0.095939,10.014,2.513,1.41,0.33199,0.86428,0.87989,0.5117,0.31167,0.39067,0.24965,0.44703,0.62668,0.48176,0.38127,399.53,2.9655,2.6655,4.8575,0,1.9225,5.5084,0,8.0367,5.2508,1.2552,4.4976,2.265,40.288,0.6826,1.2362,0.75298,0.61778,0.56825,0.79847,0.79668,0.74398,-0.51298,-0.50863,-0.53094,0.76568,0.54669,0.53903,0.63087,-0.73354,-0.63648,-11.463,0.56845,0.54948,0.57136,0.69755,0.60308,1.932,1.8156,1.573,0,2.649,1.3644,0,1.6578,1.9913,1.3528,0.76207,0.74724,0.51799,0.064489,0.02984,2.3768,0.25727,0.2436,1.7211,0.013148,0.30909,-20.629,-5.1605,-2.7078,1.0916,3.6618,4.0715,2,-0.10509,-0.33701,0.69011,2.0049,2.7535,2.0423,1.282,1102.5,7.9595,6.6569,13.71,0,5.5261,14.804,0,20.651,14.341,3.7694,16.137,4.852,198.27,0.01392,3.2556e-05,0.62029,0.074039,0.092198,0.21689,0.0014387,0.042045,-45.886,-11.923,-6.666,0.13267,1.2955,1.5887,0.47461,-1.1388,-1.5683,-0.090171,0.66713,0.96509,0.62887,0.031295,55.556,0,0,0,0,0,0,0,0,0,0,0.65864,0,87.264,1
0.043324,0.011996,1.7018,0.14797,0.15852,0.77437,0.0061959,0.12886,-32.972,-9.0387,-4.6975,0.5859,2.5133,2.88,1.2571,-0.68419,-0.94308,0.31952,1.3541,1.9181,1.2698,0.22799,701.42,2.0875,2.0067,2.8881,0,0.89692,5.4767,0,8.8118,3.1726,0.49813,7.131,2.6349,153.98,0.036648,0.0023423,1.6275,0.14835,0.16038,0.78859,0.0049817,0.13295,-32.522,-8.6171,-4.4417,0.53784,2.3409,2.7574,1.1192,-0.61035,-0.89189,0.25882,1.2698,1.8065,1.1588,0.16325,567.15,1.3945,0.64776,0,0,0,4.4213,0,7.7676,0.35157,0,7.3821,2.1099,148.31,0.018612,0.019493,0.61746,0.065991,0.062305,0.46443,0.0037389,0.070555,10.522,2.908,1.5461,0.40708,0.95712,1.0417,0.57153,0.37089,0.48127,0.30405,0.57689,0.68957,0.46515,0.16619,585.26,2.7463,2.8442,4.424,0,1.8326,6.0911,0,10.373,4.7812,1.4114,5.6347,2.7353,45.774,0.79756,1.5467,0.67836,0.61954,0.60235,0.74255,0.76602,0.68201,-0.55584,-0.55563,-0.56705,0.96912,0.58279,0.59359,0.66842,-0.77737,-0.71658,1.1023,0.63048,0.58938,0.59542,1.0863,1.1916,1.2193,1.72,1.9174,0,1.7843,1.527,0,1.4407,2.0313,1.4211,0.94245,0.55907,0.54722,0.080682,0.052732,2.6228,0.2289,0.22631,1.4792,0.013676,0.22841,-19.21,-5.5981,-2.8516,1.4123,3.7332,4.2024,2.1757,-0.27438,-0.36774,0.81856,2.2214,2.786,1.9824,0.58937,1740.7,7.8964,7.3418,11.189,0,5.2287,17.602,0,28.615,12.995,4.4532,15.197,6.4781,209.69,0.027841,0.00033494,1.085,0.058457,0.074531,0.16381,0.0026025,0.034091,-44.713,-12.363,-6.6112,0.090656,1.3407,1.5125,0.57018,-1.3315,-1.6881,-0.10334,0.64138,1.0812,0.71301,0.091856,122.36,0,0,0,0,0,0,0,0,0,0,0,0,100.02,1
0.044148,0.012772,2.0947,0.17853,0.20301,0.70935,0.0088163,0.1183,-40.96,-10.738,-6.1869,0.35562,3.1603,3.5617,1.5287,-0.80732,-1.1462,0.28212,1.6369,2.4258,1.6286,0.529,512.01,3.2388,1.1709,5.3211,0,1.1528,9.9327,0,9.1122,4.3666,0.55477,8.5515,2.7402,194.24,0.047869,0.0093503,2.2635,0.17847,0.20489,0.65142,0.0084576,0.10511,-42.479,-11.431,-6.4988,0.35135,3.3465,3.756,1.5548,-0.8545,-1.1444,0.24185,1.7062,2.5861,1.7143,0.29261,422.6,1.8406,0.16622,2.0867,0,0,7.9776,0,7.2223,1.3016,0,9.0525,1.5812,204.87,0.017197,0.011896,0.54039,0.038332,0.032728,0.29957,0.0043321,0.053793,5.1121,1.563,1.0272,0.38783,0.65111,0.6267,0.4871,0.32982,0.41696,0.34099,0.34607,0.4403,0.41227,0.82758,363.69,4.2209,2.1443,7.5455,0,2.0385,9.0191,0,9.1687,6.4803,1.4533,6.2279,3.0814,25.727,0.41361,1.0517,0.28394,0.25625,0.2197,0.42231,0.45464,0.42571,-0.15768,-0.15719,-0.18237,-2.3342,0.21966,0.19257,0.3231,-0.42247,-0.36814,1.9008,0.21983,0.19884,0.26072,1.0501,0.81524,1.669,2.1173,1.4147,0,1.3497,0.98108,0,1.121,1.6732,1.3953,0.78238,1.4179,0.15048,0.065625,0.030964,2.6606,0.24384,0.2614,1.2656,0.016752,0.225,-31.76,-7.821,-4.3184,0.96362,3.9244,4.2438,2.2494,-0.23347,-0.55045,0.81926,2.039,2.856,2.1711,2.7697,1017.1,11.585,6.1002,21.49,0,5.0762,25.163,0,21.948,17.28,4.5419,19.024,7.1741,210.84,0.017898,8.696e-05,1.1062,0.12368,0.15301,0.34888,0.0034638,0.052273,-46.732,-11.923,-7.1437,-0.26303,2.0554,2.4363,0.79553,-1.2806,-1.892,-0.23826,1.0951,1.6749,0.91892,0.099118,116.15,0,0,0,0,0,0,0,0,0,0,0,0,145.05,1
